eventid,date,country,iso_code,region,prov_state,city,latitude,longitude,attack_type,target_type,group,weapon_type,killed,wounded
2.0181E+11,10/6/18,Syria,CHE,Middle East & North Africa,Aleppo,Azaz,36.585437,37.04692,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,4,10
2.01811E+11,11/8/18,Syria,CHE,Middle East & North Africa,Aleppo,Azaz,36.585437,37.04692,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,0,4
2.01811E+11,11/8/18,Syria,CHE,Middle East & North Africa,Aleppo,Azaz,36.585437,37.04692,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01812E+11,12/12/18,Syria,CHE,Middle East & North Africa,Aleppo,Azaz,36.585437,37.04692,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,18
2.01807E+11,7/5/18,Syria,CHE,Middle East & North Africa,Aleppo,Al-Hayyah,36.565802,38.132779,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,22
2.01803E+11,3/29/18,Syria,CHE,Middle East & North Africa,Aleppo,Manbij,36.528556,37.954092,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives,2,5
2.01806E+11,6/7/18,Syria,CHE,Middle East & North Africa,Aleppo,Ayn Daqnah,36.526028,37.077594,Facility/Infrastructure Attack,Private Citizens & Property,Syrian Democratic Forces (SDF),Incendiary,0,0
2.01806E+11,6/7/18,Syria,CHE,Middle East & North Africa,Aleppo,Minaq,36.524972,37.048763,Facility/Infrastructure Attack,Private Citizens & Property,Syrian Democratic Forces (SDF),Incendiary,0,0
2.01802E+11,2/19/18,Syria,CHE,Middle East & North Africa,Aleppo,Bulaykhah,36.52289,37.427379,Unknown,Military,Unknown,Unknown,13,0
2.01801E+11,1/18/18,Syria,CHE,Middle East & North Africa,Aleppo,Azaz district,36.516703,37.126749,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives,4,0
2.01806E+11,6/7/18,Syria,CHE,Middle East & North Africa,Aleppo,Qarmitlike,36.512278,36.865389,Hostage Taking (Kidnapping),Government (General),Free Syrian Army,Unknown,1,0
2.01802E+11,2/2/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Journalists & Media,Kurdistan Workers' Party (PKK),Explosives,0,1
2.01803E+11,3/26/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,1,0
2.01806E+11,6/12/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Unknown,Private Citizens & Property,Free Syrian Army,Unknown,0,0
2.01806E+11,6/27/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Business,Afrin Falcons,Explosives,1,13
2.01806E+11,6/27/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Terrorists/Non-State Militia,Afrin Falcons,Explosives,6,10
2.01806E+11,6/27/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Terrorists/Non-State Militia,Afrin Falcons,Explosives,4,10
2.01808E+11,8/29/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,2,18
2.01811E+11,11/9/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Hostage Taking (Kidnapping),Journalists & Media,Free Syrian Army,Melee,0,1
2.01812E+11,12/13/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,4,9
2.01812E+11,12/16/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Private Citizens & Property,Wrath of Olives,Explosives,9,18
2.01812E+11,12/16/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01812E+11,12/16/18,Syria,CHE,Middle East & North Africa,Aleppo,Afrin,36.511639,36.867356,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01812E+11,12/13/18,Syria,CHE,Middle East & North Africa,Aleppo,Tall Rifat,36.472967,37.094362,Armed Assault,Military,People's Protection Units (YPG),Firearms,1,4
2.0181E+11,10/29/18,Syria,CHE,Middle East & North Africa,Al Hasakah,Makhzoum,36.461237,40.840854,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,2,0
2.01805E+11,5/3/18,Syria,CHE,Middle East & North Africa,Aleppo,Bassouta,36.435119,36.874804,Assassination,Police,People's Protection Units (YPG),Explosives,2,0
2.01811E+11,11/10/18,Syria,CHE,Middle East & North Africa,Aleppo,Qabasin,36.43247,37.566142,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives,0,1
2.01803E+11,3/5/18,Syria,CHE,Middle East & North Africa,Aleppo,Kurayriyah,36.399356,36.771133,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,0,0
2.01803E+11,3/5/18,Syria,CHE,Middle East & North Africa,Aleppo,Kurayriyah,36.399356,36.771133,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,2,0
2.01803E+11,3/2/18,Syria,CHE,Middle East & North Africa,Aleppo,Jinderes,36.396266,36.688718,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,2,4
2.01806E+11,6/4/18,Syria,CHE,Middle East & North Africa,Raqqah,Ain Issa,36.38588,38.863895,Bombing/Explosion,Military,Unknown,Explosives,1,
2.01801E+11,1/19/18,Syria,CHE,Middle East & North Africa,Aleppo,Bab,36.366198,37.512275,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,1,5
2.01803E+11,3/6/18,Syria,CHE,Middle East & North Africa,Aleppo,Bab,36.366198,37.512275,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,0,5
2.01804E+11,4/7/18,Syria,CHE,Middle East & North Africa,Aleppo,Bab,36.366198,37.512275,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,8,20
2.0181E+11,10/29/18,Syria,CHE,Middle East & North Africa,Aleppo,Bab,36.366198,37.512275,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,3,1
2.01811E+11,11/10/18,Syria,CHE,Middle East & North Africa,Aleppo,Bab,36.366198,37.512275,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives,0,2
2.01812E+11,12/12/18,Syria,CHE,Middle East & North Africa,Aleppo,Bab,36.366198,37.512275,Bombing/Explosion,Business,Kurdistan Workers' Party (PKK),Explosives,1,7
2.01803E+11,3/8/18,Syria,CHE,Middle East & North Africa,Aleppo,Deir Ballut,36.363057,36.682067,Bombing/Explosion,Private Citizens & Property,Kurdistan Workers' Party (PKK),Explosives,0,1
2.01805E+11,5/3/18,Syria,CHE,Middle East & North Africa,Idlib,Ad-Dana,36.213076,36.76951,Bombing/Explosion,NGO,Unknown,Explosives,4,10
2.01809E+11,9/1/18,Syria,CHE,Middle East & North Africa,Idlib,Ad-Dana,36.213076,36.76951,Bombing/Explosion,Private Citizens & Property,Jaysh al-Islam (Syria),Explosives,0,4
2.0181E+11,10/13/18,Syria,CHE,Middle East & North Africa,Aleppo,Unknown,36.202105,37.13426,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01811E+11,11/24/18,Syria,CHE,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,Bombing/Explosion,Private Citizens & Property,Hay'at Tahrir al-Sham,Chemical,0,11
2.01811E+11,11/24/18,Syria,CHE,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,Bombing/Explosion,Private Citizens & Property,Hay'at Tahrir al-Sham,Chemical,0,11
2.01811E+11,11/24/18,Syria,CHE,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,Bombing/Explosion,Private Citizens & Property,Hay'at Tahrir al-Sham,Chemical,0,10
2.01804E+11,4/29/18,Syria,CHE,Middle East & North Africa,Aleppo,Aleppo,36.181365,37.222873,Bombing/Explosion,Military,Syrian Democratic Forces (SDF),Explosives,13,28
2.0181E+11,10/5/18,Syria,CHE,Middle East & North Africa,Aleppo,Kafr Halab,36.062131,36.872422,Armed Assault,Private Citizens & Property,Hay'at Tahrir al-Sham,Firearms,3,
2.01805E+11,5/26/18,Syria,CHE,Middle East & North Africa,Aleppo,Tal Hadiya,35.996599,36.938998,Hostage Taking (Barricade Incident),Police,Unknown,Firearms,5,2
2.01804E+11,4/28/18,Syria,CHE,Middle East & North Africa,Idlib,Darkush,35.991705,36.393812,Hostage Taking (Kidnapping),Journalists & Media,Hay'at Tahrir al-Sham,Unknown,0,0
2.01806E+11,6/9/18,Syria,CHE,Middle East & North Africa,Idlib,Kafrayah,35.990087,36.677222,Bombing/Explosion,Private Citizens & Property,Hay'at Tahrir al-Sham,Explosives,4,
2.01806E+11,6/9/18,Syria,CHE,Middle East & North Africa,Idlib,Fuah,35.982763,36.704648,Bombing/Explosion,Private Citizens & Property,Hay'at Tahrir al-Sham,Explosives,5,
2.01806E+11,6/15/18,Syria,CHE,Middle East & North Africa,Raqqah,Unknown,35.952998,38.994808,Unknown,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Unknown,1,0
2.01806E+11,6/17/18,Syria,CHE,Middle East & North Africa,Raqqah,Raqqah,35.951521,39.009562,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,5,5
2.01811E+11,11/4/18,Syria,CHE,Middle East & North Africa,Raqqah,Raqqah,35.951521,39.009562,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,1,7
2.01811E+11,11/3/18,Syria,CHE,Middle East & North Africa,Raqqah,Raqqah,35.951521,39.009562,Assassination,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms,1,0
2.01801E+11,1/7/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,34,
2.01801E+11,1/8/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Military,Unknown,Explosives,0,0
2.01802E+11,2/11/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,7,30
2.01803E+11,3/24/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,7,25
2.01804E+11,4/9/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,19,135
2.01805E+11,5/12/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives,28,
2.01805E+11,5/26/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,5,43
2.01806E+11,6/21/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,4,20
2.01806E+11,6/21/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,4,20
2.01808E+11,8/2/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Transportation,Unknown,Explosives,1,13
2.01809E+11,9/1/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Jaysh al-Islam (Syria),Explosives,0,
2.0181E+11,10/21/18,Syria,CHE,Middle East & North Africa,Idlib,Idlib,35.928802,36.631452,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,3,10
2.01808E+11,8/4/18,Syria,CHE,Middle East & North Africa,Idlib,Unknown,35.913713,36.602805,Bombing/Explosion,Unknown,Unknown,Explosives,0,0
2.01807E+11,7/9/18,Syria,CHE,Middle East & North Africa,Lattakia,Al-Ateira,35.846883,36.039759,Bombing/Explosion,Military,Tajamo Ansar al-Islam,Explosives,33,40
2.01801E+11,1/30/18,Syria,CHE,Middle East & North Africa,Idlib,Unknown,35.82688,36.695722,Bombing/Explosion,Military,Women's Protection Units (YPJ),Explosives,2,2
2.01805E+11,5/24/18,Syria,CHE,Middle East & North Africa,Idlib,Kafr Najd,35.824113,36.586886,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives,2,0
2.01805E+11,5/31/18,Syria,CHE,Middle East & North Africa,Idlib,Arihah,35.813973,36.609918,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,3,16
2.01809E+11,9/24/18,Syria,CHE,Middle East & North Africa,Raqqah,Khatuniyyah,35.805906,38.987674,Hostage Taking (Kidnapping),Private Citizens & Property,Kurdistan Workers' Party (PKK),Incendiary,7,
2.01801E+11,1/23/18,Syria,CHE,Middle East & North Africa,Lattakia,Al-Sarraf,35.787532,36.022298,Armed Assault,Military,Jabal al-Islam Brigade,Firearms,13,0
2.01811E+11,11/1/18,Syria,CHE,Middle East & North Africa,Idlib,Mazroui,35.781603,36.995578,Bombing/Explosion,Military,Hay'at Tahrir al-Sham,Explosives,5,
2.01808E+11,8/31/18,Syria,CHE,Middle East & North Africa,Idlib,Unknown,35.751367,36.675711,Bombing/Explosion,Transportation,National Liberation Front (NLF-Syria),Explosives,0,0
2.01808E+11,8/31/18,Syria,CHE,Middle East & North Africa,Idlib,Unknown,35.751367,36.675711,Bombing/Explosion,Transportation,National Liberation Front (NLF-Syria),Explosives,0,0
2.01811E+11,11/16/18,Syria,CHE,Middle East & North Africa,Hamah,Sirmaniyah,35.722744,36.278437,Unknown,Military,Hurras al-Din,Unknown,27,
2.01808E+11,8/7/18,Syria,CHE,Middle East & North Africa,Lattakia,Sheikhan,35.710224,35.945089,Hostage Taking (Kidnapping),Business,Muslim extremists,Firearms,0,0
2.01811E+11,11/27/18,Syria,CHE,Middle East & North Africa,Hamah,Jubb Al-Ahmar,35.674722,36.235278,Unknown,Military,Incite the Believers,Unknown,1,
2.01802E+11,2/3/18,Syria,CHE,Middle East & North Africa,Idlib,Murrat al-Numan,35.647798,36.675257,Bombing/Explosion,Military,Hay'at Tahrir al-Sham,Explosives,1,
2.01811E+11,11/23/18,Syria,CHE,Middle East & North Africa,Idlib,Kafr Nabl,35.615622,36.558394,Assassination,Journalists & Media,Hay'at Tahrir al-Sham,Firearms,2,0
2.01812E+11,12/10/18,Syria,CHE,Middle East & North Africa,Idlib,Kafr Nabl,35.615622,36.558394,Hostage Taking (Kidnapping),Government (General),Sham Liberation Army,Firearms,0,0
2.01811E+11,11/17/18,Syria,CHE,Middle East & North Africa,Lattakia,Safsafa,35.600428,36.153129,Bombing/Explosion,Military,Incite the Believers,Explosives,18,1
2.01801E+11,1/10/18,Syria,CHE,Middle East & North Africa,Lattakia,Slinfah,35.600296,36.17861,Bombing/Explosion,Military,Abu Amarah Battalion,Explosives,3,0
2.01809E+11,9/5/18,Syria,CHE,Middle East & North Africa,Hamah,Beit al-Ras,35.58547,36.356401,Bombing/Explosion,Transportation,National Liberation Front (NLF-Syria),Explosives,0,0
2.01803E+11,3/1/18,Syria,CHE,Middle East & North Africa,Idlib,Sheikh Dames,35.545556,36.614167,Unarmed Assault,Journalists & Media,Unknown,Melee,0,1
2.01807E+11,7/4/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Namliyah,35.431679,40.625639,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives,2,
2.01801E+11,1/6/18,Syria,CHE,Middle East & North Africa,Lattakia,Jableh,35.405114,35.949063,Bombing/Explosion,Military,Free Alawite Movement,Explosives,0,0
2.01804E+11,4/29/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Junaynah,35.367961,40.119654,Unknown,Terrorists/Non-State Militia,Unknown,Unknown,0,0
2.01805E+11,5/21/18,Syria,CHE,Middle East & North Africa,Lattakia,Jableh,35.36157,35.927156,Bombing/Explosion,Military,Unknown,Explosives,0,0
2.01811E+11,11/9/18,Syria,CHE,Middle East & North Africa,Hamah,Tarabee,35.350654,36.845889,Armed Assault,Military,Hay'at Tahrir al-Sham,Firearms,8,
2.01802E+11,2/17/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Deir ez-Zor,35.333062,40.138737,Armed Assault,Military,Syrian Democratic Forces (SDF),Firearms,1,1
2.01805E+11,5/9/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Deir ez-Zor,35.333062,40.138737,Hostage Taking (Kidnapping),Private Citizens & Property,Kurdistan Workers' Party (PKK),Unknown,1,0
2.01811E+11,11/4/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Deir ez-Zor,35.333062,40.138737,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives,11,0
2.01812E+11,12/19/18,Syria,CHE,Middle East & North Africa,Hamah,Masasneh,35.290582,36.663888,Armed Assault,Military,Free Syrian Army,Firearms,9,20
2.01806E+11,6/10/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Suidan Jazeera,35.28798,40.308863,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Melee,6,0
2.01804E+11,4/29/18,Syria,CHE,Middle East & North Africa,Hamah,Salhab,35.260416,36.383118,Bombing/Explosion,Military,Syrian Democratic Forces (SDF),Explosives,13,29
2.01809E+11,9/5/18,Syria,CHE,Middle East & North Africa,Hamah,Tuweina,35.249925,36.349595,Bombing/Explosion,Transportation,National Liberation Front (NLF-Syria),Explosives,0,0
2.01809E+11,9/7/18,Syria,CHE,Middle East & North Africa,Hamah,Mhardeh,35.248443,36.571447,Bombing/Explosion,Private Citizens & Property,Ansar al-Tawhid,Explosives,9,31
2.01805E+11,5/9/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Muhassan,35.219362,40.335558,Hostage Taking (Kidnapping),Private Citizens & Property,Kurdistan Workers' Party (PKK),Unknown,1,0
2.01808E+11,8/17/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Unknown,35.203307,40.292513,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,20,
2.0181E+11,10/13/18,Syria,CHE,Middle East & North Africa,Hamah,Unknown,35.18926,37.211536,Bombing/Explosion,Military,Unknown,Explosives,2,0
2.01807E+11,7/6/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Busayrah,35.15681,40.427342,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,18,20
2.01808E+11,8/12/18,Syria,CHE,Middle East & North Africa,Hamah,Twaineh,35.138217,36.87245,Bombing/Explosion,Transportation,Unknown,Explosives,0,14
2.01805E+11,5/18/18,Syria,CHE,Middle East & North Africa,Hamah,Hamah,35.129182,36.760737,Bombing/Explosion,Military,Saraya al-Jihad Fi Bilad al-Sham,Explosives,11,
2.01808E+11,8/17/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Deir ez-Zor district,35.120563,40.541642,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives,8,5
2.01808E+11,8/4/18,Syria,CHE,Middle East & North Africa,Hamah,Masyaf,35.063734,36.341683,Assassination,Government (General),Abu Amarah Battalion,Explosives,2,0
2.01804E+11,4/18/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Mayadin,35.015778,40.455211,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,38,
2.01805E+11,5/26/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Mayadin,35.015778,40.455211,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,6,
2.01802E+11,2/21/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Unknown,34.951643,40.767848,Facility/Infrastructure Attack,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown,20,0
2.01811E+11,11/24/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Unknown,34.90525,40.866227,Unknown,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Unknown,9,
2.01801E+11,1/6/18,Syria,CHE,Middle East & North Africa,Tartus,Tartus,34.895364,35.886871,Bombing/Explosion,Military,Free Alawite Movement,Explosives,0,0
2.01811E+11,11/24/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Kharayij,34.780595,40.71673,Unknown,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Unknown,10,
2.01811E+11,11/23/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Bahra,34.742526,40.769211,Unknown,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Unknown,24,
2.01811E+11,11/24/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Bahra,34.742526,40.769211,Unknown,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Unknown,10,
2.01811E+11,11/4/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Bahra,34.742523,40.769892,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,29,20
2.01811E+11,11/13/18,Syria,CHE,Middle East & North Africa,Homs,Homs,34.717704,36.722823,Bombing/Explosion,Transportation,Unknown,Explosives,0,6
2.01807E+11,7/3/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Al-Atal,34.707443,40.812214,Assassination,Terrorists/Non-State Militia,Unknown,Firearms,2,0
2.01812E+11,12/12/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Hajin,34.690251,40.833276,Bombing/Explosion,Journalists & Media,Islamic State of Iraq and the Levant (ISIL),Explosives,0,0
2.01805E+11,5/23/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Faida,34.666105,40.816919,Armed Assault,Military,Islamic State of Iraq and the Levant (ISIL),Firearms,78,3
2.01811E+11,11/22/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Kashmah,34.62267,40.935538,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,17,10
2.01806E+11,6/3/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Hasrat,34.616376,40.904242,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown,36,
2.01811E+11,11/29/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Unknown,34.580846,40.971588,Armed Assault,NGO,Unknown,Firearms,0,1
2.01806E+11,6/3/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Ash Shafah,34.578646,40.939237,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown,35,
2.01805E+11,5/22/18,Syria,CHE,Middle East & North Africa,Homs,Unknown,34.547557,38.565985,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives,31,
2.0181E+11,10/10/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,As Susah,34.529184,40.962708,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Firearms,28,
2.0181E+11,10/26/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,As Susah,34.529184,40.962708,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,46,50
2.01804E+11,4/2/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Albu Kamal,34.451933,40.911191,Unknown,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Unknown,11,
2.01805E+11,5/26/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Albu Kamal,34.451933,40.911191,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,5,
2.01806E+11,6/8/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Albu Kamal,34.451933,40.911191,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives,51,
2.0181E+11,10/26/18,Syria,CHE,Middle East & North Africa,Deir ez-Zor,Baghuz,34.434224,40.989378,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives,46,50
2.01807E+11,7/31/18,Syria,CHE,Middle East & North Africa,Rif Dimashq,Dumayr,33.627735,36.698191,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown,4,0
2.01804E+11,4/17/18,Syria,CHE,Middle East & North Africa,Damascus,Duma,33.571576,36.400439,Armed Assault,Government (Diplomatic),Unknown,Firearms,0,0
2.01803E+11,3/4/18,Syria,CHE,Middle East & North Africa,Rif Dimashq,Hawsh Nasri,33.556719,36.442996,Unknown,Military,Jaysh al-Islam (Syria),Unknown,12,
2.01804E+11,4/1/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.53906,36.366709,Armed Assault,Private Citizens & Property,Unknown,Firearms,0,6
2.01801E+11,1/9/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Religious Figures/Institutions,Muslim extremists,Explosives,2,10
2.01801E+11,1/9/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,2,10
2.01801E+11,1/9/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,10
2.01801E+11,1/22/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,4,12
2.01801E+11,1/22/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,4,12
2.01801E+11,1/22/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,4,11
2.01802E+11,2/21/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,1
2.01802E+11,2/21/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,1
2.01802E+11,2/21/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,1
2.01802E+11,2/21/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,0,1
2.01803E+11,3/19/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Hostage Taking (Kidnapping),Military,Islamic State of Iraq and the Levant (ISIL),Unknown,36,24
2.01803E+11,3/20/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,6,0
2.01804E+11,4/6/18,Syria,CHE,Middle East & North Africa,Damascus,Damascus,33.515242,36.292083,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives,1,6
